Agent Id,Device Type,Device Type Certified,Count,Snapshot At
gwlink-be4a5,action.devices.types.CAMERA,No,2,2020-08-12
smartknight-86943,action.devices.types.CAMERA,No,2,2020-08-12
future-haiku-118506,action.devices.types.GARAGE,No,2,2020-08-12
medion-lifeplus,action.devices.types.HEATER,No,2,2020-08-12
hama-smart,action.devices.types.HEATER,No,2,2020-08-12
carrier-smart-home-ac,action.devices.types.HEATER,No,2,2020-08-12
prod-quantify-action,action.devices.types.HEATER,No,2,2020-08-12
arnoo-eu-smart-home,action.devices.types.HEATER,No,2,2020-08-12
konyks-92c13,action.devices.types.HEATER,No,2,2020-08-12
lampux1-656a4,action.devices.types.HEATER,No,2,2020-08-12
bri-home,action.devices.types.HEATER,No,2,2020-08-12
berto-assist,action.devices.types.HEATER,No,2,2020-08-12
smart-homy,action.devices.types.HEATER,No,2,2020-08-12
magnum-mrc-c3eb8,action.devices.types.HEATER,No,2,2020-08-12
gridhome-smartcontrol-action,action.devices.types.KETTLE,No,2,2020-08-12
jeedom-smarthome-3f104,action.devices.types.KETTLE,No,2,2020-08-12
carro-home,action.devices.types.OUTLET,No,2,2020-08-12
cloud-open-smart-home,action.devices.types.OUTLET,No,2,2020-08-12
best-home-9f02e,action.devices.types.OUTLET,No,2,2020-08-12
arnoo-smart-home,action.devices.types.OUTLET,No,2,2020-08-12
tcp-smart-hmoe,action.devices.types.OUTLET,No,2,2020-08-12
neviweb-dev,action.devices.types.OUTLET,No,2,2020-08-12
necon-home-4dcba,action.devices.types.OUTLET,No,2,2020-08-12
nuos-smart-home-c32ca,action.devices.types.OUTLET,No,2,2020-08-12
sylvania-smart-home,action.devices.types.OUTLET,No,2,2020-08-12
scrypted-app,action.devices.types.OUTLET,No,2,2020-08-12
homeylux-bbd94,action.devices.types.OUTLET,No,2,2020-08-12
jeedom-smarthome-3f104,action.devices.types.ROUTER,No,2,2020-08-12
lumary-smart,action.devices.types.SENSOR,No,2,2020-08-12
si-smart-a79ae,action.devices.types.SENSOR,No,2,2020-08-12
furlife-iot,action.devices.types.SENSOR,No,2,2020-08-12
heath-zenith-connect,action.devices.types.SENSOR,No,2,2020-08-12
brightfun-8916c,action.devices.types.SENSOR,No,2,2020-08-12
energeeks-smart-home,action.devices.types.SENSOR,No,2,2020-08-12
swisstone-sh-c5ab4,action.devices.types.SENSOR,No,2,2020-08-12
saunalogic-control,action.devices.types.SENSOR,No,2,2020-08-12
heysmart-98d43,action.devices.types.SENSOR,No,2,2020-08-12
larkkey-212c3,action.devices.types.SENSOR,No,2,2020-08-12
smartklicaction,action.devices.types.SENSOR,No,2,2020-08-12
ednet-smart-power,action.devices.types.SENSOR,No,2,2020-08-12
tcp-smart-3b6a5,action.devices.types.SENSOR,No,2,2020-08-12
duux-8d07e,action.devices.types.SENSOR,No,2,2020-08-12
smartnode-187d3,action.devices.types.SETTOP,No,2,2020-08-12
estevez-smart-a462d,action.devices.types.SENSOR,No,2,2020-08-12
fhem-ga-connector,action.devices.types.SHOWER,No,2,2020-08-12
arnido-smart-home,action.devices.types.SWITCH,No,2,2020-08-12
df-smartplus,action.devices.types.SWITCH,No,2,2020-08-12
ficus-ca874,action.devices.types.SWITCH,No,2,2020-08-12
jeeo-3e201,action.devices.types.SENSOR,No,2,2020-08-12
xmcosy-c1d81,action.devices.types.OUTLET,No,2,2020-08-12
tcp-smart-hmoe,action.devices.types.SWITCH,No,2,2020-08-12
arnoo-smart-home,action.devices.types.SWITCH,No,2,2020-08-12
edison-smart-a92d7,action.devices.types.SWITCH,No,2,2020-08-12
garza-smart,action.devices.types.VACUUM,No,2,2020-08-12
carrier-smart-home-ac,action.devices.types.VACUUM,No,2,2020-08-12
monster-smart-26bf7,action.devices.types.VACUUM,No,2,2020-08-12
eco4life-5e88d,action.devices.types.VACUUM,No,2,2020-08-12
open-steren-home,action.devices.types.VACUUM,No,2,2020-08-12
spline-smart-home,action.devices.types.OUTLET,No,2,2020-08-12
plusminus-d1248,action.devices.types.VACUUM,No,2,2020-08-12
simple-home-39be4,action.devices.types.VACUUM,No,2,2020-08-12
digoolife-cd2be,action.devices.types.VACUUM,No,2,2020-08-12
yoswit-smart-home,action.devices.types.VACUUM,No,2,2020-08-12
fhem-ga-connector,action.devices.types.KETTLE,No,2,2020-08-12
globe-suite,action.devices.types.VACUUM,No,2,2020-08-12
qnect-home-d398b,action.devices.types.VACUUM,No,2,2020-08-12
vivitar-smart-home-da,action.devices.types.VACUUM,No,2,2020-08-12
jarton-home-41a08,action.devices.types.VACUUM,No,2,2020-08-12
friedrich-go,action.devices.types.HEATER,No,2,2020-08-12
avidsen-home-87cd8,action.devices.types.VACUUM,No,2,2020-08-12
lumary-smart,action.devices.types.VACUUM,No,2,2020-08-12
busch-free-at-home,action.devices.types.WINDOW,No,2,2020-08-12
adora-10b85,action.devices.types.AC_UNIT,No,2,2020-08-12
bestek-home-c9aab,action.devices.types.AC_UNIT,No,2,2020-08-12
muvit-io-home-94c79,action.devices.types.AC_UNIT,No,2,2020-08-12
ikuu-b427a,action.devices.types.AC_UNIT,No,2,2020-08-12
modan-smart-home,action.devices.types.AC_UNIT,No,2,2020-08-12
smrtlite-20264,action.devices.types.HEATER,No,2,2020-08-12
vtac-smart-light,action.devices.types.HEATER,No,2,2020-08-12
home-control-2b869,action.devices.types.AC_UNIT,No,2,2020-08-12
lombex-59b9c,action.devices.types.AC_UNIT,No,2,2020-08-12
altec-smart-79484,action.devices.types.AC_UNIT,No,2,2020-08-12
honeywell-f52f1,action.devices.types.AC_UNIT,No,2,2020-08-12
topgreener-339e7,action.devices.types.CAMERA,No,2,2020-08-12
ilonda-smart,action.devices.types.AC_UNIT,No,2,2020-08-12
dom-e-2807e,action.devices.types.AC_UNIT,No,2,2020-08-12
perfect-choice-f835c,action.devices.types.AC_UNIT,No,2,2020-08-12
conectoz-smart,action.devices.types.AC_UNIT,No,2,2020-08-12
hama-smart,action.devices.types.AC_UNIT,No,2,2020-08-12
ipurayams-d416f,action.devices.types.AC_UNIT,No,2,2020-08-12
i2go-home-27af8,action.devices.types.CAMERA,No,2,2020-08-12
digoolife-cd2be,action.devices.types.AC_UNIT,No,2,2020-08-12
lis-smart-home,action.devices.types.AC_UNIT,No,2,2020-08-12
warmme-7a550,action.devices.types.AC_UNIT,No,2,2020-08-12
aisee-237309,action.devices.types.AC_UNIT,No,2,2020-08-12
uiot-b9b4e,action.devices.types.AC_UNIT,No,2,2020-08-12
eco4life-5e88d,action.devices.types.AC_UNIT,No,2,2020-08-12
jetstream-home-c208c,action.devices.types.CAMERA,No,2,2020-08-12
jaquar-lighting,action.devices.types.CAMERA,No,2,2020-08-12
jetstream-home-c208c,action.devices.types.AC_UNIT,No,2,2020-08-12
nityam-smart,action.devices.types.AC_UNIT,No,2,2020-08-12
home-zone-smart,action.devices.types.AC_UNIT,No,2,2020-08-12
mi-hogar-bbff2,action.devices.types.AC_UNIT,No,2,2020-08-12
ednet-smart-power,action.devices.types.AC_UNIT,No,2,2020-08-12
io-e-50439,action.devices.types.CURTAIN,No,2,2020-08-12
lumary-smart,action.devices.types.CURTAIN,No,2,2020-08-12
imt-home-bd61a,action.devices.types.CURTAIN,No,2,2020-08-12
commax-311b1,action.devices.types.CURTAIN,No,2,2020-08-12
plus-style,action.devices.types.CURTAIN,No,2,2020-08-12
project-vekaz,action.devices.types.CURTAIN,No,2,2020-08-12
le-smart1,action.devices.types.CURTAIN,No,2,2020-08-12
caliber-smart-home,action.devices.types.CURTAIN,No,2,2020-08-12
hey-t2q,action.devices.types.CURTAIN,No,2,2020-08-12
sure-assistant-prod,action.devices.types.CURTAIN,No,2,2020-08-12
tcp-smart-3b6a5,action.devices.types.CURTAIN,No,2,2020-08-12
komn-203f6,action.devices.types.BLINDS,No,2,2020-08-12
avidsen-home-87cd8,action.devices.types.CURTAIN,No,2,2020-08-12
nuos-smart-home-c32ca,action.devices.types.CURTAIN,No,2,2020-08-12
open-steren-home,action.devices.types.CURTAIN,No,2,2020-08-12
ht-home,action.devices.types.CURTAIN,No,2,2020-08-12
iris-smartlf,action.devices.types.CURTAIN,No,2,2020-08-12
jeedom-smarthome-3f104,action.devices.types.FREEZER,No,2,2020-08-12
u-wigo,action.devices.types.SPEAKER,No,2,2020-08-12
uphome-automation-c1dcd,action.devices.types.SOUNDBAR,No,2,2020-08-12
fhem-ga-connector,action.devices.types.AWNING,No,2,2020-08-12
project-9117313599595785801,action.devices.types.LIGHT,No,2,2020-08-12
fhem-ga-connector,action.devices.types.MICROWAVE,No,2,2020-08-12
tuya-smart-cee31,action.devices.types.PETFEEDER,No,2,2020-08-12
teste-e4eb8,action.devices.types.SPRINKLER,No,2,2020-08-12
wattio-home,action.devices.types.SPRINKLER,No,2,2020-08-12
antar-smart-homes,action.devices.types.LIGHT,No,2,2020-08-12
iobrokerhome-f8e5d,action.devices.types.DISHWASHER,No,2,2020-08-12
jeedom-smarthome-3f104,action.devices.types.DISHWASHER,No,2,2020-08-12
simple-home-39be4,action.devices.types.HUMIDIFIER,No,2,2020-08-12
oneplus-smart,action.devices.types.HUMIDIFIER,No,2,2020-08-12
wipro-next-smart-home-f9768,action.devices.types.HUMIDIFIER,No,2,2020-08-12
smart-life-for-arugo,action.devices.types.HUMIDIFIER,No,2,2020-08-12
nedis-smartlife-2670f,action.devices.types.HUMIDIFIER,No,2,2020-08-12
ahome-c1a97,action.devices.types.HUMIDIFIER,No,2,2020-08-12
homewhiz-smarthome,action.devices.types.OVEN,No,2,2020-08-12
woow-home,action.devices.types.HUMIDIFIER,No,2,2020-08-12
braumm-control,action.devices.types.HUMIDIFIER,No,2,2020-08-12
hama-smart,action.devices.types.HUMIDIFIER,No,2,2020-08-12
gridhome-smartcontrol-action,action.devices.types.HUMIDIFIER,No,2,2020-08-12
luffawhisper,action.devices.types.LOCK,No,2,2020-08-12
daisy-smart-home-test,action.devices.types.GATE,No,2,2020-08-12
globe-suite,action.devices.types.HUMIDIFIER,No,2,2020-08-12
ce-smart-action,action.devices.types.HUMIDIFIER,No,2,2020-08-12
io-e-50439,action.devices.types.HUMIDIFIER,No,2,2020-08-12
betterlife-connect-fc57b,action.devices.types.HUMIDIFIER,No,2,2020-08-12
widomsmarthome,action.devices.types.THERMOSTAT,No,2,2020-08-12
renpho-smart-7e589,action.devices.types.THERMOSTAT,No,2,2020-08-12
greendot-smart-home,action.devices.types.THERMOSTAT,No,2,2020-08-12
carrier-smart-home-ac,action.devices.types.THERMOSTAT,No,2,2020-08-12
bluelux-smart-home-action,action.devices.types.DOOR,No,2,2020-08-12
lumary-smart,action.devices.types.THERMOSTAT,No,2,2020-08-12
medion-lifeplus,action.devices.types.THERMOSTAT,No,2,2020-08-12
spc-iot,action.devices.types.THERMOSTAT,No,2,2020-08-12
scrypted-app,action.devices.types.THERMOSTAT,No,2,2020-08-12
plusminus-d1248,action.devices.types.FAN,No,2,2020-08-12
bardi-smart-home,action.devices.types.THERMOSTAT,No,2,2020-08-12
smart-dgm-82879,action.devices.types.THERMOSTAT,No,2,2020-08-12
immax-neo-pro,action.devices.types.THERMOSTAT,No,2,2020-08-12
delphy-smart-home-e49ee,action.devices.types.THERMOSTAT,No,2,2020-08-12
crescent-smart-dac46,action.devices.types.FAN,No,2,2020-08-12
asistanfb,action.devices.types.THERMOSTAT,No,2,2020-08-12
plus-style,action.devices.types.AIRPURIFIER,No,2,2020-08-12
feel-s,action.devices.types.AIRPURIFIER,No,2,2020-08-12
eco4life-5e88d,action.devices.types.AIRPURIFIER,No,2,2020-08-12
fhem-ga-connector,action.devices.types.AIRPURIFIER,No,2,2020-08-12
lookin-9dc22,action.devices.types.AIRPURIFIER,No,2,2020-08-12
b1home-48cbc,action.devices.types.AIRPURIFIER,No,2,2020-08-12
jarton-home-41a08,action.devices.types.AIRPURIFIER,No,2,2020-08-12
muvit-io-home-94c79,action.devices.types.FAN,No,2,2020-08-12
smart-home-plus-fd5f8,action.devices.types.FAN,No,2,2020-08-12
elari-smarthome-aab1d,action.devices.types.AIRPURIFIER,No,2,2020-08-12
raplink,action.devices.types.AIRPURIFIER,No,2,2020-08-12
avidsen-home-87cd8,action.devices.types.AIRPURIFIER,No,2,2020-08-12
vtac-smart-light,action.devices.types.AIRPURIFIER,No,2,2020-08-12
lis-smart-home,action.devices.types.TV,No,2,2020-08-12
ai-smart-home-50566,action.devices.types.AIRPURIFIER,No,2,2020-08-12
digoolife-cd2be,action.devices.types.AIRPURIFIER,No,2,2020-08-12
iris-smartlf,action.devices.types.AIRPURIFIER,No,2,2020-08-12
smart-life-for-arugo,action.devices.types.AIRPURIFIER,No,2,2020-08-12
go-smart-acadd,action.devices.types.AIRPURIFIER,No,2,2020-08-12
spectrum-smart-931a1,action.devices.types.AIRPURIFIER,No,2,2020-08-12
iosmartlife,action.devices.types.TV,No,2,2020-08-12
energeeks-smart-home,action.devices.types.AIRPURIFIER,No,2,2020-08-12
goman-b5f75,action.devices.types.AIRPURIFIER,No,2,2020-08-12
nous-smart-home,action.devices.types.AIRPURIFIER,No,2,2020-08-12
iobrokerhome-f8e5d,action.devices.types.WATERHEATER,No,2,2020-08-12
tuya-smart-cee31,action.devices.types.WATERHEATER,No,2,2020-08-12
ahome-c1a97,action.devices.types.COFFEE_MAKER,No,2,2020-08-12
simple-home-39be4,action.devices.types.TV,No,2,2020-08-12
dals-connect-82a6f,action.devices.types.TV,No,2,2020-08-12
brilliant-smart,action.devices.types.DEHUMIDIFIER,No,2,2020-08-12
iris-smartlf,action.devices.types.SECURITYSYSTEM,No,2,2020-08-12
smart-me-e4cb8,action.devices.types.SECURITYSYSTEM,No,2,2020-08-12
nexxt-solutions-home,action.devices.types.SECURITYSYSTEM,No,2,2020-08-12
sensinova-smart,action.devices.types.SECURITYSYSTEM,No,2,2020-08-12
vtac-smart-light,action.devices.types.SECURITYSYSTEM,No,2,2020-08-12
globe-suite,action.devices.types.SECURITYSYSTEM,No,2,2020-08-12
gwlink-be4a5,action.devices.types.SECURITYSYSTEM,No,2,2020-08-12
phlipton-smart-home,action.devices.types.SECURITYSYSTEM,No,2,2020-08-12
centralinapro,action.devices.types.SECURITYSYSTEM,No,2,2020-08-12
legate-smart-home,action.devices.types.SECURITYSYSTEM,No,2,2020-08-12
veraconciergesmarthome,action.devices.types.SECURITYSYSTEM,No,2,2020-08-12
techzone-1839a,action.devices.types.SECURITYSYSTEM,No,2,2020-08-12
lasco-home,action.devices.types.SECURITYSYSTEM,No,2,2020-08-12
energizer-32a2f,action.devices.types.TV,No,1,2020-08-12
ultrabrite-smart,action.devices.types.TV,No,1,2020-08-12
bestek-home-c9aab,action.devices.types.TV,No,1,2020-08-12
nityam-smart,action.devices.types.TV,No,1,2020-08-12
jetstream-home-c208c,action.devices.types.TV,No,1,2020-08-12
icon-link-b001a,action.devices.types.TV,No,1,2020-08-12
iobrokerhome-f8e5d,action.devices.types.TV,No,1,2020-08-12
sanse-smart-ca240,action.devices.types.TV,No,1,2020-08-12
goldmedal-iworld,action.devices.types.TV,No,1,2020-08-12
e-code-home-837c7,action.devices.types.TV,No,1,2020-08-12
phlipton-smart-home,action.devices.types.TV,No,1,2020-08-12
dots-action,action.devices.types.TV,No,1,2020-08-12
lohas-smart-41baa,action.devices.types.TV,No,1,2020-08-12
conectoz-smart,action.devices.types.TV,No,1,2020-08-12
topgreener-339e7,action.devices.types.TV,No,1,2020-08-12
lumary-smart,action.devices.types.TV,No,1,2020-08-12
life-in-sync-216808,action.devices.types.TV,No,1,2020-08-12
kuled-4d19d,action.devices.types.TV,No,1,2020-08-12
sulion-iot-43062,action.devices.types.TV,No,1,2020-08-12
kmc-smart-229508,action.devices.types.TV,No,1,2020-08-12
renpho-smart-7e589,action.devices.types.FAN,No,1,2020-08-12
ifuturehome,action.devices.types.FAN,No,1,2020-08-12
vivitar-smart-home-da,action.devices.types.FAN,No,1,2020-08-12
berto-assist,action.devices.types.FAN,No,1,2020-08-12
smart-me-e4cb8,action.devices.types.FAN,No,1,2020-08-12
mi-hogar-bbff2,action.devices.types.FAN,No,1,2020-08-12
iview-b5708,action.devices.types.FAN,No,1,2020-08-12
vibe-lite-ec9a0,action.devices.types.FAN,No,1,2020-08-12
hiposmart-home,action.devices.types.FAN,No,1,2020-08-12
life-konnect-66d1d,action.devices.types.FAN,No,1,2020-08-12
df-smartplus,action.devices.types.FAN,No,1,2020-08-12
perfect-choice-f835c,action.devices.types.FAN,No,1,2020-08-12
phlipton-smart-home,action.devices.types.FAN,No,1,2020-08-12
holman-home,action.devices.types.FAN,No,1,2020-08-12
zoook-smart,action.devices.types.FAN,No,1,2020-08-12
izy-smart-64362,action.devices.types.FAN,No,1,2020-08-12
quirky-ddd56,action.devices.types.FAN,No,1,2020-08-12
supper-conn,action.devices.types.FAN,No,1,2020-08-12
homeylux-bbd94,action.devices.types.FAN,No,1,2020-08-12
tnb-smart-home,action.devices.types.FAN,No,1,2020-08-12
oneplus-smart,action.devices.types.FAN,No,1,2020-08-12
novolink-baf44,action.devices.types.FAN,No,1,2020-08-12
uni-smart-e3112,action.devices.types.FAN,No,1,2020-08-12
smartklicaction,action.devices.types.FAN,No,1,2020-08-12
prime-wire-ff33e,action.devices.types.FAN,No,1,2020-08-12
ehome-406ca,action.devices.types.FAN,No,1,2020-08-12
isleek-life,action.devices.types.FAN,No,1,2020-08-12
simple-home-39be4,action.devices.types.FAN,No,1,2020-08-12
smart-elfin,action.devices.types.FAN,No,1,2020-08-12
si-smart-a79ae,action.devices.types.FAN,No,1,2020-08-12
jeedom-smarthome-3f104,action.devices.types.MOP,No,1,2020-08-12
spline-smart-home,action.devices.types.DOOR,No,1,2020-08-12
my-smarth,action.devices.types.DOOR,No,1,2020-08-12
medion-lifeplus,action.devices.types.DOOR,No,1,2020-08-12
nous-smart-home,action.devices.types.DOOR,No,1,2020-08-12
connect-smarthome-5a689,action.devices.types.DOOR,No,1,2020-08-12
smart-life-for-arugo,action.devices.types.DOOR,No,1,2020-08-12
bri-home,action.devices.types.DOOR,No,1,2020-08-12
nuos-smart-home-c32ca,action.devices.types.DOOR,No,1,2020-08-12
positivo-casa-inteligente,action.devices.types.DOOR,No,1,2020-08-12
renpho-smart-7e589,action.devices.types.DOOR,No,1,2020-08-12
simple-home-39be4,action.devices.types.DOOR,No,1,2020-08-12
atomi-smart,action.devices.types.DOOR,No,1,2020-08-12
avidsen-home-87cd8,action.devices.types.DOOR,No,1,2020-08-12
globe-suite,action.devices.types.DOOR,No,1,2020-08-12
hombli,action.devices.types.DOOR,No,1,2020-08-12
heylittleelf,action.devices.types.DOOR,No,1,2020-08-12
si-smart-a79ae,action.devices.types.DOOR,No,1,2020-08-12
hihome-45a48,action.devices.types.DOOR,No,1,2020-08-12
brightfun-8916c,action.devices.types.DOOR,No,1,2020-08-12
ahome-c1a97,action.devices.types.DOOR,No,1,2020-08-12
oneplus-smart,action.devices.types.DOOR,No,1,2020-08-12
open-steren-home,action.devices.types.DOOR,No,1,2020-08-12
thermorcozytouch,action.devices.types.GATE,No,1,2020-08-12
berto-assist,action.devices.types.GATE,No,1,2020-08-12
ilinqhome,action.devices.types.GATE,No,1,2020-08-12
sautercozytouch,action.devices.types.GATE,No,1,2020-08-12
atlanticcozytouch-ba0e8,action.devices.types.GATE,No,1,2020-08-12
homewhiz-smarthome,action.devices.types.HOOD,No,1,2020-08-12
fhem-ga-connector,action.devices.types.HOOD,No,1,2020-08-12
smartnode-187d3,action.devices.types.LOCK,No,1,2020-08-12
ecolife-nammy,action.devices.types.LOCK,No,1,2020-08-12
good-life-77618,action.devices.types.LOCK,No,1,2020-08-12
westsmart-9ac20,action.devices.types.OVEN,No,1,2020-08-12
tuya-smart-cee31,action.devices.types.OVEN,No,1,2020-08-12
altec-smart-79484,action.devices.types.OVEN,No,1,2020-08-12
doraemon-2020,action.devices.types.FRYER,No,1,2020-08-12
aylasunseasmarthome,action.devices.types.LIGHT,No,1,2020-08-12
nest-home-assistant-prod,action.devices.types.LIGHT,No,1,2020-08-12
hey-amanda,action.devices.types.LIGHT,No,1,2020-08-12
smarteck-c2132,action.devices.types.LIGHT,No,1,2020-08-12
traeger-14134,action.devices.types.LIGHT,No,1,2020-08-12
rialto-31bfa,action.devices.types.LIGHT,No,1,2020-08-12
aspenhome-919d6,action.devices.types.LIGHT,No,1,2020-08-12
chuan-life-cb42b,action.devices.types.LIGHT,No,1,2020-08-12
imagic-living-e4024,action.devices.types.LIGHT,No,1,2020-08-12
connectsense-production,action.devices.types.LIGHT,No,1,2020-08-12
jarton-home-41a08,action.devices.types.LIGHT,No,1,2020-08-12
smart-home-7dd6a,action.devices.types.LIGHT,No,1,2020-08-12
jeedom-smarthome-3f104,action.devices.types.MOWER,No,1,2020-08-12
ht-home,action.devices.types.VALVE,No,1,2020-08-12
fhem-ga-connector,action.devices.types.VALVE,No,1,2020-08-12
neviweb-dev,action.devices.types.VALVE,No,1,2020-08-12
yolink-b03f9,action.devices.types.VALVE,No,1,2020-08-12
iobrokerhome-f8e5d,action.devices.types.VALVE,No,1,2020-08-12
jeedom-smarthome-3f104,action.devices.types.VALVE,No,1,2020-08-12
thermorcozytouch,action.devices.types.AWNING,No,1,2020-08-12
sautercozytouch,action.devices.types.AWNING,No,1,2020-08-12
spc-iot,action.devices.types.BLINDS,No,1,2020-08-12
friendship-lamp-a3f56,action.devices.types.BLINDS,No,1,2020-08-12
maidwhite-a9de5,action.devices.types.BLINDS,No,1,2020-08-12
life-konnect-66d1d,action.devices.types.BLINDS,No,1,2020-08-12
plusminus-d1248,action.devices.types.BLINDS,No,1,2020-08-12
kabum-smart-4a599,action.devices.types.BLINDS,No,1,2020-08-12
wipro-next-smart-home-f9768,action.devices.types.BLINDS,No,1,2020-08-12
garza-smart,action.devices.types.BLINDS,No,1,2020-08-12
smart-home-1-819de,action.devices.types.BLINDS,No,1,2020-08-12
bimar-live-smart-c76a9,action.devices.types.BLINDS,No,1,2020-08-12
lasco-home,action.devices.types.BLINDS,No,1,2020-08-12
le-smart1,action.devices.types.BLINDS,No,1,2020-08-12
monster-smart-26bf7,action.devices.types.BLINDS,No,1,2020-08-12
ce-smart-action,action.devices.types.BLINDS,No,1,2020-08-12
tellur-smart,action.devices.types.BLINDS,No,1,2020-08-12
nityam-smart,action.devices.types.BLINDS,No,1,2020-08-12
jarton-home-41a08,action.devices.types.BLINDS,No,1,2020-08-12
sensinova-smart,action.devices.types.BLINDS,No,1,2020-08-12
energeeks-smart-home,action.devices.types.BLINDS,No,1,2020-08-12
thermorcozytouch,action.devices.types.BLINDS,No,1,2020-08-12
smart-me-e4cb8,action.devices.types.BLINDS,No,1,2020-08-12
qnect-home-d398b,action.devices.types.BLINDS,No,1,2020-08-12
brightfun-8916c,action.devices.types.BLINDS,No,1,2020-08-12
home-control-2b869,action.devices.types.BOILER,No,1,2020-08-12
berto-assist,action.devices.types.BOILER,No,1,2020-08-12
carrier-smart-home-ac,action.devices.types.CAMERA,No,1,2020-08-12
helea-smart,action.devices.types.CAMERA,No,1,2020-08-12
nous-smart-home,action.devices.types.CAMERA,No,1,2020-08-12
honeywell-f52f1,action.devices.types.CAMERA,No,1,2020-08-12
sensinova-smart,action.devices.types.CAMERA,No,1,2020-08-12
calex-smart-80889,action.devices.types.CAMERA,No,1,2020-08-12
quirky-ddd56,action.devices.types.CAMERA,No,1,2020-08-12
atlantis-smart-a0789,action.devices.types.CAMERA,No,1,2020-08-12
turn-on-turn-off-c0f42,action.devices.types.CAMERA,No,1,2020-08-12
smart-homy,action.devices.types.CAMERA,No,1,2020-08-12
handyman-smart-mirror,action.devices.types.CAMERA,No,1,2020-08-12
ihome-50ada,action.devices.types.CAMERA,No,1,2020-08-12
dals-connect-82a6f,action.devices.types.CAMERA,No,1,2020-08-12
gemstonelights-hub-c921b,action.devices.types.CAMERA,No,1,2020-08-12
supacell-smart-wifi-21cd2,action.devices.types.CAMERA,No,1,2020-08-12
ihitek-f6fc4,action.devices.types.CAMERA,No,1,2020-08-12
lite-stream-d3fb7,action.devices.types.CAMERA,No,1,2020-08-12
bri-home,action.devices.types.CAMERA,No,1,2020-08-12
mirati-home-50280,action.devices.types.CAMERA,No,1,2020-08-12
iobrokerhome-f8e5d,action.devices.types.CAMERA,No,1,2020-08-12
linkplus-life,action.devices.types.CAMERA,No,1,2020-08-12
ikuu-b427a,action.devices.types.CAMERA,No,1,2020-08-12
home2cloud-d7e13,action.devices.types.CAMERA,No,1,2020-08-12
conectoz-smart,action.devices.types.CAMERA,No,1,2020-08-12
icon-link-b001a,action.devices.types.CAMERA,No,1,2020-08-12
syska-smart-home,action.devices.types.CAMERA,No,1,2020-08-12
mysmarthome-voice,action.devices.types.CAMERA,No,1,2020-08-12
wiser-by-se-c7c29,action.devices.types.CAMERA,No,1,2020-08-12
danyaanjou,action.devices.types.CAMERA,No,1,2020-08-12
home-control-2b869,action.devices.types.GARAGE,No,1,2020-08-12
teste-e4eb8,action.devices.types.GARAGE,No,1,2020-08-12
swift-smart-life,action.devices.types.HEATER,No,1,2020-08-12
conga-cecotec,action.devices.types.HEATER,No,1,2020-08-12
cocoon-230705,action.devices.types.HEATER,No,1,2020-08-12
jeeo-3e201,action.devices.types.HEATER,No,1,2020-08-12
energeeks-smart-home,action.devices.types.HEATER,No,1,2020-08-12
honeywell-f52f1,action.devices.types.HEATER,No,1,2020-08-12
xaralyn-1b437,action.devices.types.HEATER,No,1,2020-08-12
jetstream-home-c208c,action.devices.types.HEATER,No,1,2020-08-12
nous-smart-home,action.devices.types.HEATER,No,1,2020-08-12
topgreener-339e7,action.devices.types.HEATER,No,1,2020-08-12
monster-smart-26bf7,action.devices.types.HEATER,No,1,2020-08-12
tellur-smart,action.devices.types.HEATER,No,1,2020-08-12
vivitar-smart-home-da,action.devices.types.HEATER,No,1,2020-08-12
tcp-smart-3b6a5,action.devices.types.HEATER,No,1,2020-08-12
greenlite-smart-home,action.devices.types.HEATER,No,1,2020-08-12
ikuu-b427a,action.devices.types.HEATER,No,1,2020-08-12
ahome-c1a97,action.devices.types.HEATER,No,1,2020-08-12
io-e-50439,action.devices.types.HEATER,No,1,2020-08-12
koogeek-life-673a6,action.devices.types.HEATER,No,1,2020-08-12
smart-elfin,action.devices.types.HEATER,No,1,2020-08-12
curv-smart-dce6c,action.devices.types.HEATER,No,1,2020-08-12
sulion-iot-43062,action.devices.types.HEATER,No,1,2020-08-12
stl-smart-home-b153f,action.devices.types.KETTLE,No,1,2020-08-12
connect-smarthome-5a689,action.devices.types.KETTLE,No,1,2020-08-12
assistant-eezy-ca66a,action.devices.types.OUTLET,No,1,2020-08-12
crescent-smart-dac46,action.devices.types.OUTLET,No,1,2020-08-12
sautercozytouch,action.devices.types.OUTLET,No,1,2020-08-12
hzconnect-5d5cc,action.devices.types.OUTLET,No,1,2020-08-12
inasmart-8e115,action.devices.types.OUTLET,No,1,2020-08-12
good-life-77618,action.devices.types.OUTLET,No,1,2020-08-12
lite-stream-d3fb7,action.devices.types.OUTLET,No,1,2020-08-12
ihitek-f6fc4,action.devices.types.OUTLET,No,1,2020-08-12
easy4home-91018,action.devices.types.OUTLET,No,1,2020-08-12
thermorcozytouch,action.devices.types.OUTLET,No,1,2020-08-12
horizone-9b456,action.devices.types.OUTLET,No,1,2020-08-12
ikuu-b427a,action.devices.types.SENSOR,No,1,2020-08-12
topgreener-339e7,action.devices.types.SENSOR,No,1,2020-08-12
mimoodz-9d32a,action.devices.types.SENSOR,No,1,2020-08-12
nexxt-solutions-home,action.devices.types.SENSOR,No,1,2020-08-12
heylittleelf,action.devices.types.SENSOR,No,1,2020-08-12
ilonda-smart,action.devices.types.SENSOR,No,1,2020-08-12
intelligent-home-ef538,action.devices.types.SENSOR,No,1,2020-08-12
